y	x	key	showSelected1	group
3.09859154929577	110	115	115	-1
3.08333333333333	111	115	115	-1
3.06849315068493	112	115	115	-1
3.0958904109589	113	115	115	-1
3.08108108108108	114	115	115	-1
3.10810810810811	115	115	115	-1
2	1	116	116	-1
2	2	116	116	-1
3	3	116	116	-1
4	4	116	116	-1
5	5	116	116	-1
6	6	116	116	-1
4.66666666666667	7	116	116	-1
4	8	116	116	-1
4.5	9	116	116	-1
4	10	116	116	-1
3.66666666666667	11	116	116	-1
3.42857142857143	12	116	116	-1
3.25	13	116	116	-1
3.11111111111111	14	116	116	-1
3.33333333333333	15	116	116	-1
3.2	16	116	116	-1
3.09090909090909	17	116	116	-1
3.27272727272727	18	116	116	-1
3.16666666666667	19	116	116	-1
3.33333333333333	20	116	116	-1
3.5	21	116	116	-1
3.66666666666667	22	116	116	-1
3.83333333333333	23	116	116	-1
3.69230769230769	24	116	116	-1
3.57142857142857	25	116	116	-1
3.71428571428571	26	116	116	-1
3.6	27	116	116	-1
3.5	28	116	116	-1
3.41176470588235	29	116	116	-1
3.33333333333333	30	116	116	-1
3.26315789473684	31	116	116	-1
3.2	32	116	116	-1
3.3	33	116	116	-1
3.23809523809524	34	116	116	-1
3.18181818181818	35	116	116	-1
3.1304347826087	36	116	116	-1
3.21739130434783	37	116	116	-1
3.16666666666667	38	116	116	-1
3.12	39	116	116	-1
3.2	40	116	116	-1
3.15384615384615	41	116	116	-1
3.23076923076923	42	116	116	-1
3.18518518518519	43	116	116	-1
3.14285714285714	44	116	116	-1
3.21428571428571	45	116	116	-1
3.17241379310345	46	116	116	-1
3.13333333333333	47	116	116	-1
3.09677419354839	48	116	116	-1
3.0625	49	116	116	-1
3.125	50	116	116	-1
3.1875	51	116	116	-1
3.15151515151515	52	116	116	-1
3.11764705882353	53	116	116	-1
3.08571428571429	54	116	116	-1
3.05555555555556	55	116	116	-1
3.11111111111111	56	116	116	-1
3.08108108108108	57	116	116	-1
3.05263157894737	58	116	116	-1
3.02564102564103	59	116	116	-1
3	60	116	116	-1
2.97560975609756	61	116	116	-1
2.95238095238095	62	116	116	-1
2.93023255813954	63	116	116	-1
2.97674418604651	64	116	116	-1
3.02325581395349	65	116	116	-1
3	66	116	116	-1
2.97777777777778	67	116	116	-1
2.95652173913043	68	116	116	-1
3	69	116	116	-1
3.04347826086957	70	116	116	-1
3.02127659574468	71	116	116	-1
3.06382978723404	72	116	116	-1
3.04166666666667	73	116	116	-1
3.02040816326531	74	116	116	-1
3.06122448979592	75	116	116	-1
3.04	76	116	116	-1
3.01960784313726	77	116	116	-1
3	78	116	116	-1
3.03846153846154	79	116	116	-1
3.07692307692308	80	116	116	-1
3.11538461538462	81	116	116	-1
3.15384615384615	82	116	116	-1
3.13207547169811	83	116	116	-1
3.11111111111111	84	116	116	-1
3.14814814814815	85	116	116	-1
3.18518518518519	86	116	116	-1
3.16363636363636	87	116	116	-1
3.14285714285714	88	116	116	-1
3.17857142857143	89	116	116	-1
3.21428571428571	90	116	116	-1
3.19298245614035	91	116	116	-1
3.2280701754386	92	116	116	-1
3.20689655172414	93	116	116	-1
3.1864406779661	94	116	116	-1
3.16666666666667	95	116	116	-1
3.14754098360656	96	116	116	-1
3.12903225806452	97	116	116	-1
3.11111111111111	98	116	116	-1
3.09375	99	116	116	-1
3.07692307692308	100	116	116	-1
3.06060606060606	101	116	116	-1
3.04477611940299	102	116	116	-1
3.07462686567164	103	116	116	-1
3.1044776119403	104	116	116	-1
3.13432835820896	105	116	116	-1
3.16417910447761	106	116	116	-1
3.14705882352941	107	116	116	-1
3.1304347826087	108	116	116	-1
3.11428571428571	109	116	116	-1
3.09859154929577	110	116	116	-1
3.08333333333333	111	116	116	-1
3.06849315068493	112	116	116	-1
3.0958904109589	113	116	116	-1
3.08108108108108	114	116	116	-1
3.10810810810811	115	116	116	-1
3.13513513513514	116	116	116	-1
2	1	117	117	-1
2	2	117	117	-1
3	3	117	117	-1
4	4	117	117	-1
5	5	117	117	-1
6	6	117	117	-1
4.66666666666667	7	117	117	-1
4	8	117	117	-1
4.5	9	117	117	-1
4	10	117	117	-1
3.66666666666667	11	117	117	-1
3.42857142857143	12	117	117	-1
3.25	13	117	117	-1
3.11111111111111	14	117	117	-1
3.33333333333333	15	117	117	-1
3.2	16	117	117	-1
3.09090909090909	17	117	117	-1
3.27272727272727	18	117	117	-1
3.16666666666667	19	117	117	-1
3.33333333333333	20	117	117	-1
3.5	21	117	117	-1
3.66666666666667	22	117	117	-1
3.83333333333333	23	117	117	-1
3.69230769230769	24	117	117	-1
3.57142857142857	25	117	117	-1
3.71428571428571	26	117	117	-1
3.6	27	117	117	-1
3.5	28	117	117	-1
3.41176470588235	29	117	117	-1
3.33333333333333	30	117	117	-1
3.26315789473684	31	117	117	-1
3.2	32	117	117	-1
3.3	33	117	117	-1
3.23809523809524	34	117	117	-1
3.18181818181818	35	117	117	-1
3.1304347826087	36	117	117	-1
3.21739130434783	37	117	117	-1
3.16666666666667	38	117	117	-1
3.12	39	117	117	-1
3.2	40	117	117	-1
3.15384615384615	41	117	117	-1
3.23076923076923	42	117	117	-1
3.18518518518519	43	117	117	-1
3.14285714285714	44	117	117	-1
3.21428571428571	45	117	117	-1
3.17241379310345	46	117	117	-1
3.13333333333333	47	117	117	-1
3.09677419354839	48	117	117	-1
3.0625	49	117	117	-1
3.125	50	117	117	-1
3.1875	51	117	117	-1
3.15151515151515	52	117	117	-1
3.11764705882353	53	117	117	-1
3.08571428571429	54	117	117	-1
3.05555555555556	55	117	117	-1
3.11111111111111	56	117	117	-1
3.08108108108108	57	117	117	-1
3.05263157894737	58	117	117	-1
3.02564102564103	59	117	117	-1
3	60	117	117	-1
2.97560975609756	61	117	117	-1
2.95238095238095	62	117	117	-1
2.93023255813954	63	117	117	-1
2.97674418604651	64	117	117	-1
3.02325581395349	65	117	117	-1
3	66	117	117	-1
2.97777777777778	67	117	117	-1
2.95652173913043	68	117	117	-1
3	69	117	117	-1
3.04347826086957	70	117	117	-1
3.02127659574468	71	117	117	-1
3.06382978723404	72	117	117	-1
3.04166666666667	73	117	117	-1
3.02040816326531	74	117	117	-1
3.06122448979592	75	117	117	-1
3.04	76	117	117	-1
3.01960784313726	77	117	117	-1
3	78	117	117	-1
3.03846153846154	79	117	117	-1
3.07692307692308	80	117	117	-1
3.11538461538462	81	117	117	-1
3.15384615384615	82	117	117	-1
3.13207547169811	83	117	117	-1
3.11111111111111	84	117	117	-1
3.14814814814815	85	117	117	-1
3.18518518518519	86	117	117	-1
3.16363636363636	87	117	117	-1
3.14285714285714	88	117	117	-1
3.17857142857143	89	117	117	-1
3.21428571428571	90	117	117	-1
3.19298245614035	91	117	117	-1
3.2280701754386	92	117	117	-1
3.20689655172414	93	117	117	-1
3.1864406779661	94	117	117	-1
3.16666666666667	95	117	117	-1
3.14754098360656	96	117	117	-1
3.12903225806452	97	117	117	-1
3.11111111111111	98	117	117	-1
3.09375	99	117	117	-1
3.07692307692308	100	117	117	-1
3.06060606060606	101	117	117	-1
3.04477611940299	102	117	117	-1
3.07462686567164	103	117	117	-1
3.1044776119403	104	117	117	-1
3.13432835820896	105	117	117	-1
3.16417910447761	106	117	117	-1
3.14705882352941	107	117	117	-1
3.1304347826087	108	117	117	-1
3.11428571428571	109	117	117	-1
3.09859154929577	110	117	117	-1
3.08333333333333	111	117	117	-1
3.06849315068493	112	117	117	-1
3.0958904109589	113	117	117	-1
3.08108108108108	114	117	117	-1
3.10810810810811	115	117	117	-1
3.13513513513514	116	117	117	-1
3.12	117	117	117	-1
2	1	118	118	-1
2	2	118	118	-1
3	3	118	118	-1
4	4	118	118	-1
5	5	118	118	-1
6	6	118	118	-1
4.66666666666667	7	118	118	-1
4	8	118	118	-1
4.5	9	118	118	-1
4	10	118	118	-1
3.66666666666667	11	118	118	-1
3.42857142857143	12	118	118	-1
3.25	13	118	118	-1
3.11111111111111	14	118	118	-1
3.33333333333333	15	118	118	-1
3.2	16	118	118	-1
3.09090909090909	17	118	118	-1
3.27272727272727	18	118	118	-1
3.16666666666667	19	118	118	-1
3.33333333333333	20	118	118	-1
3.5	21	118	118	-1
3.66666666666667	22	118	118	-1
3.83333333333333	23	118	118	-1
3.69230769230769	24	118	118	-1
3.57142857142857	25	118	118	-1
3.71428571428571	26	118	118	-1
3.6	27	118	118	-1
3.5	28	118	118	-1
3.41176470588235	29	118	118	-1
3.33333333333333	30	118	118	-1
3.26315789473684	31	118	118	-1
3.2	32	118	118	-1
3.3	33	118	118	-1
3.23809523809524	34	118	118	-1
3.18181818181818	35	118	118	-1
3.1304347826087	36	118	118	-1
3.21739130434783	37	118	118	-1
3.16666666666667	38	118	118	-1
3.12	39	118	118	-1
3.2	40	118	118	-1
3.15384615384615	41	118	118	-1
3.23076923076923	42	118	118	-1
3.18518518518519	43	118	118	-1
3.14285714285714	44	118	118	-1
3.21428571428571	45	118	118	-1
3.17241379310345	46	118	118	-1
3.13333333333333	47	118	118	-1
3.09677419354839	48	118	118	-1
3.0625	49	118	118	-1
3.125	50	118	118	-1
3.1875	51	118	118	-1
3.15151515151515	52	118	118	-1
3.11764705882353	53	118	118	-1
3.08571428571429	54	118	118	-1
3.05555555555556	55	118	118	-1
3.11111111111111	56	118	118	-1
3.08108108108108	57	118	118	-1
3.05263157894737	58	118	118	-1
3.02564102564103	59	118	118	-1
3	60	118	118	-1
2.97560975609756	61	118	118	-1
2.95238095238095	62	118	118	-1
2.93023255813954	63	118	118	-1
2.97674418604651	64	118	118	-1
3.02325581395349	65	118	118	-1
3	66	118	118	-1
2.97777777777778	67	118	118	-1
2.95652173913043	68	118	118	-1
3	69	118	118	-1
3.04347826086957	70	118	118	-1
3.02127659574468	71	118	118	-1
3.06382978723404	72	118	118	-1
3.04166666666667	73	118	118	-1
3.02040816326531	74	118	118	-1
3.06122448979592	75	118	118	-1
3.04	76	118	118	-1
3.01960784313726	77	118	118	-1
3	78	118	118	-1
3.03846153846154	79	118	118	-1
3.07692307692308	80	118	118	-1
3.11538461538462	81	118	118	-1
3.15384615384615	82	118	118	-1
3.13207547169811	83	118	118	-1
3.11111111111111	84	118	118	-1
3.14814814814815	85	118	118	-1
3.18518518518519	86	118	118	-1
3.16363636363636	87	118	118	-1
3.14285714285714	88	118	118	-1
3.17857142857143	89	118	118	-1
3.21428571428571	90	118	118	-1
3.19298245614035	91	118	118	-1
3.2280701754386	92	118	118	-1
3.20689655172414	93	118	118	-1
3.1864406779661	94	118	118	-1
3.16666666666667	95	118	118	-1
3.14754098360656	96	118	118	-1
3.12903225806452	97	118	118	-1
3.11111111111111	98	118	118	-1
3.09375	99	118	118	-1
3.07692307692308	100	118	118	-1
3.06060606060606	101	118	118	-1
3.04477611940299	102	118	118	-1
3.07462686567164	103	118	118	-1
3.1044776119403	104	118	118	-1
3.13432835820896	105	118	118	-1
3.16417910447761	106	118	118	-1
3.14705882352941	107	118	118	-1
3.1304347826087	108	118	118	-1
3.11428571428571	109	118	118	-1
3.09859154929577	110	118	118	-1
3.08333333333333	111	118	118	-1
3.06849315068493	112	118	118	-1
3.0958904109589	113	118	118	-1
3.08108108108108	114	118	118	-1
3.10810810810811	115	118	118	-1
3.13513513513514	116	118	118	-1
3.12	117	118	118	-1
3.10526315789474	118	118	118	-1
2	1	119	119	-1
2	2	119	119	-1
3	3	119	119	-1
4	4	119	119	-1
5	5	119	119	-1
6	6	119	119	-1
4.66666666666667	7	119	119	-1
4	8	119	119	-1
4.5	9	119	119	-1
4	10	119	119	-1
3.66666666666667	11	119	119	-1
3.42857142857143	12	119	119	-1
3.25	13	119	119	-1
3.11111111111111	14	119	119	-1
3.33333333333333	15	119	119	-1
3.2	16	119	119	-1
3.09090909090909	17	119	119	-1
3.27272727272727	18	119	119	-1
3.16666666666667	19	119	119	-1
3.33333333333333	20	119	119	-1
3.5	21	119	119	-1
3.66666666666667	22	119	119	-1
3.83333333333333	23	119	119	-1
3.69230769230769	24	119	119	-1
3.57142857142857	25	119	119	-1
3.71428571428571	26	119	119	-1
3.6	27	119	119	-1
3.5	28	119	119	-1
3.41176470588235	29	119	119	-1
3.33333333333333	30	119	119	-1
3.26315789473684	31	119	119	-1
3.2	32	119	119	-1
3.3	33	119	119	-1
3.23809523809524	34	119	119	-1
3.18181818181818	35	119	119	-1
3.1304347826087	36	119	119	-1
3.21739130434783	37	119	119	-1
3.16666666666667	38	119	119	-1
3.12	39	119	119	-1
3.2	40	119	119	-1
3.15384615384615	41	119	119	-1
3.23076923076923	42	119	119	-1
3.18518518518519	43	119	119	-1
3.14285714285714	44	119	119	-1
3.21428571428571	45	119	119	-1
3.17241379310345	46	119	119	-1
3.13333333333333	47	119	119	-1
3.09677419354839	48	119	119	-1
3.0625	49	119	119	-1
3.125	50	119	119	-1
3.1875	51	119	119	-1
3.15151515151515	52	119	119	-1
3.11764705882353	53	119	119	-1
3.08571428571429	54	119	119	-1
3.05555555555556	55	119	119	-1
3.11111111111111	56	119	119	-1
3.08108108108108	57	119	119	-1
3.05263157894737	58	119	119	-1
3.02564102564103	59	119	119	-1
3	60	119	119	-1
2.97560975609756	61	119	119	-1
2.95238095238095	62	119	119	-1
2.93023255813954	63	119	119	-1
2.97674418604651	64	119	119	-1
3.02325581395349	65	119	119	-1
3	66	119	119	-1
2.97777777777778	67	119	119	-1
2.95652173913043	68	119	119	-1
3	69	119	119	-1
3.04347826086957	70	119	119	-1
3.02127659574468	71	119	119	-1
3.06382978723404	72	119	119	-1
3.04166666666667	73	119	119	-1
3.02040816326531	74	119	119	-1
3.06122448979592	75	119	119	-1
3.04	76	119	119	-1
3.01960784313726	77	119	119	-1
3	78	119	119	-1
3.03846153846154	79	119	119	-1
3.07692307692308	80	119	119	-1
3.11538461538462	81	119	119	-1
3.15384615384615	82	119	119	-1
3.13207547169811	83	119	119	-1
3.11111111111111	84	119	119	-1
3.14814814814815	85	119	119	-1
3.18518518518519	86	119	119	-1
3.16363636363636	87	119	119	-1
3.14285714285714	88	119	119	-1
3.17857142857143	89	119	119	-1
3.21428571428571	90	119	119	-1
3.19298245614035	91	119	119	-1
3.2280701754386	92	119	119	-1
3.20689655172414	93	119	119	-1
3.1864406779661	94	119	119	-1
3.16666666666667	95	119	119	-1
3.14754098360656	96	119	119	-1
3.12903225806452	97	119	119	-1
3.11111111111111	98	119	119	-1
3.09375	99	119	119	-1
3.07692307692308	100	119	119	-1
3.06060606060606	101	119	119	-1
3.04477611940299	102	119	119	-1
3.07462686567164	103	119	119	-1
3.1044776119403	104	119	119	-1
3.13432835820896	105	119	119	-1
3.16417910447761	106	119	119	-1
3.14705882352941	107	119	119	-1
3.1304347826087	108	119	119	-1
3.11428571428571	109	119	119	-1
3.09859154929577	110	119	119	-1
3.08333333333333	111	119	119	-1
3.06849315068493	112	119	119	-1
3.0958904109589	113	119	119	-1
3.08108108108108	114	119	119	-1
3.10810810810811	115	119	119	-1
3.13513513513514	116	119	119	-1
3.12	117	119	119	-1
3.10526315789474	118	119	119	-1
3.13157894736842	119	119	119	-1
2	1	120	120	-1
2	2	120	120	-1
3	3	120	120	-1
4	4	120	120	-1
5	5	120	120	-1
6	6	120	120	-1
4.66666666666667	7	120	120	-1
4	8	120	120	-1
4.5	9	120	120	-1
4	10	120	120	-1
3.66666666666667	11	120	120	-1
3.42857142857143	12	120	120	-1
3.25	13	120	120	-1
3.11111111111111	14	120	120	-1
3.33333333333333	15	120	120	-1
3.2	16	120	120	-1
3.09090909090909	17	120	120	-1
3.27272727272727	18	120	120	-1
3.16666666666667	19	120	120	-1
3.33333333333333	20	120	120	-1
3.5	21	120	120	-1
3.66666666666667	22	120	120	-1
3.83333333333333	23	120	120	-1
3.69230769230769	24	120	120	-1
3.57142857142857	25	120	120	-1
3.71428571428571	26	120	120	-1
3.6	27	120	120	-1
3.5	28	120	120	-1
3.41176470588235	29	120	120	-1
3.33333333333333	30	120	120	-1
3.26315789473684	31	120	120	-1
3.2	32	120	120	-1
3.3	33	120	120	-1
3.23809523809524	34	120	120	-1
3.18181818181818	35	120	120	-1
3.1304347826087	36	120	120	-1
3.21739130434783	37	120	120	-1
3.16666666666667	38	120	120	-1
3.12	39	120	120	-1
3.2	40	120	120	-1
3.15384615384615	41	120	120	-1
3.23076923076923	42	120	120	-1
3.18518518518519	43	120	120	-1
3.14285714285714	44	120	120	-1
3.21428571428571	45	120	120	-1
3.17241379310345	46	120	120	-1
3.13333333333333	47	120	120	-1
3.09677419354839	48	120	120	-1
3.0625	49	120	120	-1
3.125	50	120	120	-1
3.1875	51	120	120	-1
3.15151515151515	52	120	120	-1
3.11764705882353	53	120	120	-1
3.08571428571429	54	120	120	-1
3.05555555555556	55	120	120	-1
3.11111111111111	56	120	120	-1
3.08108108108108	57	120	120	-1
3.05263157894737	58	120	120	-1
3.02564102564103	59	120	120	-1
3	60	120	120	-1
2.97560975609756	61	120	120	-1
2.95238095238095	62	120	120	-1
2.93023255813954	63	120	120	-1
2.97674418604651	64	120	120	-1
3.02325581395349	65	120	120	-1
3	66	120	120	-1
2.97777777777778	67	120	120	-1
2.95652173913043	68	120	120	-1
3	69	120	120	-1
3.04347826086957	70	120	120	-1
3.02127659574468	71	120	120	-1
3.06382978723404	72	120	120	-1
3.04166666666667	73	120	120	-1
3.02040816326531	74	120	120	-1
3.06122448979592	75	120	120	-1
3.04	76	120	120	-1
3.01960784313726	77	120	120	-1
3	78	120	120	-1
3.03846153846154	79	120	120	-1
3.07692307692308	80	120	120	-1
3.11538461538462	81	120	120	-1
3.15384615384615	82	120	120	-1
3.13207547169811	83	120	120	-1
3.11111111111111	84	120	120	-1
3.14814814814815	85	120	120	-1
3.18518518518519	86	120	120	-1
3.16363636363636	87	120	120	-1
3.14285714285714	88	120	120	-1
3.17857142857143	89	120	120	-1
3.21428571428571	90	120	120	-1
3.19298245614035	91	120	120	-1
3.2280701754386	92	120	120	-1
3.20689655172414	93	120	120	-1
3.1864406779661	94	120	120	-1
3.16666666666667	95	120	120	-1
3.14754098360656	96	120	120	-1
3.12903225806452	97	120	120	-1
3.11111111111111	98	120	120	-1
3.09375	99	120	120	-1
3.07692307692308	100	120	120	-1
3.06060606060606	101	120	120	-1
3.04477611940299	102	120	120	-1
3.07462686567164	103	120	120	-1
3.1044776119403	104	120	120	-1
3.13432835820896	105	120	120	-1
3.16417910447761	106	120	120	-1
3.14705882352941	107	120	120	-1
3.1304347826087	108	120	120	-1
3.11428571428571	109	120	120	-1
3.09859154929577	110	120	120	-1
3.08333333333333	111	120	120	-1
3.06849315068493	112	120	120	-1
3.0958904109589	113	120	120	-1
3.08108108108108	114	120	120	-1
3.10810810810811	115	120	120	-1
3.13513513513514	116	120	120	-1
3.12	117	120	120	-1
3.10526315789474	118	120	120	-1
3.13157894736842	119	120	120	-1
3.11688311688312	120	120	120	-1
2	1	121	121	-1
2	2	121	121	-1
3	3	121	121	-1
4	4	121	121	-1
5	5	121	121	-1
6	6	121	121	-1
4.66666666666667	7	121	121	-1
4	8	121	121	-1
4.5	9	121	121	-1
4	10	121	121	-1
3.66666666666667	11	121	121	-1
3.42857142857143	12	121	121	-1
3.25	13	121	121	-1
3.11111111111111	14	121	121	-1
3.33333333333333	15	121	121	-1
3.2	16	121	121	-1
3.09090909090909	17	121	121	-1
3.27272727272727	18	121	121	-1
3.16666666666667	19	121	121	-1
3.33333333333333	20	121	121	-1
3.5	21	121	121	-1
3.66666666666667	22	121	121	-1
3.83333333333333	23	121	121	-1
3.69230769230769	24	121	121	-1
3.57142857142857	25	121	121	-1
3.71428571428571	26	121	121	-1
3.6	27	121	121	-1
3.5	28	121	121	-1
3.41176470588235	29	121	121	-1
3.33333333333333	30	121	121	-1
3.26315789473684	31	121	121	-1
3.2	32	121	121	-1
3.3	33	121	121	-1
3.23809523809524	34	121	121	-1
3.18181818181818	35	121	121	-1
3.1304347826087	36	121	121	-1
3.21739130434783	37	121	121	-1
3.16666666666667	38	121	121	-1
3.12	39	121	121	-1
3.2	40	121	121	-1
3.15384615384615	41	121	121	-1
3.23076923076923	42	121	121	-1
3.18518518518519	43	121	121	-1
3.14285714285714	44	121	121	-1
3.21428571428571	45	121	121	-1
3.17241379310345	46	121	121	-1
3.13333333333333	47	121	121	-1
3.09677419354839	48	121	121	-1
3.0625	49	121	121	-1
3.125	50	121	121	-1
3.1875	51	121	121	-1
3.15151515151515	52	121	121	-1
3.11764705882353	53	121	121	-1
3.08571428571429	54	121	121	-1
3.05555555555556	55	121	121	-1
3.11111111111111	56	121	121	-1
3.08108108108108	57	121	121	-1
3.05263157894737	58	121	121	-1
3.02564102564103	59	121	121	-1
3	60	121	121	-1
2.97560975609756	61	121	121	-1
2.95238095238095	62	121	121	-1
2.93023255813954	63	121	121	-1
2.97674418604651	64	121	121	-1
3.02325581395349	65	121	121	-1
3	66	121	121	-1
2.97777777777778	67	121	121	-1
2.95652173913043	68	121	121	-1
3	69	121	121	-1
3.04347826086957	70	121	121	-1
3.02127659574468	71	121	121	-1
3.06382978723404	72	121	121	-1
3.04166666666667	73	121	121	-1
3.02040816326531	74	121	121	-1
3.06122448979592	75	121	121	-1
3.04	76	121	121	-1
3.01960784313726	77	121	121	-1
3	78	121	121	-1
3.03846153846154	79	121	121	-1
3.07692307692308	80	121	121	-1
3.11538461538462	81	121	121	-1
3.15384615384615	82	121	121	-1
3.13207547169811	83	121	121	-1
3.11111111111111	84	121	121	-1
3.14814814814815	85	121	121	-1
3.18518518518519	86	121	121	-1
3.16363636363636	87	121	121	-1
3.14285714285714	88	121	121	-1
3.17857142857143	89	121	121	-1
3.21428571428571	90	121	121	-1
3.19298245614035	91	121	121	-1
3.2280701754386	92	121	121	-1
3.20689655172414	93	121	121	-1
3.1864406779661	94	121	121	-1
3.16666666666667	95	121	121	-1
3.14754098360656	96	121	121	-1
3.12903225806452	97	121	121	-1
3.11111111111111	98	121	121	-1
3.09375	99	121	121	-1
3.07692307692308	100	121	121	-1
3.06060606060606	101	121	121	-1
3.04477611940299	102	121	121	-1
3.07462686567164	103	121	121	-1
3.1044776119403	104	121	121	-1
3.13432835820896	105	121	121	-1
3.16417910447761	106	121	121	-1
3.14705882352941	107	121	121	-1
3.1304347826087	108	121	121	-1
3.11428571428571	109	121	121	-1
3.09859154929577	110	121	121	-1
3.08333333333333	111	121	121	-1
3.06849315068493	112	121	121	-1
3.0958904109589	113	121	121	-1
3.08108108108108	114	121	121	-1
3.10810810810811	115	121	121	-1
3.13513513513514	116	121	121	-1
3.12	117	121	121	-1
3.10526315789474	118	121	121	-1
3.13157894736842	119	121	121	-1
3.11688311688312	120	121	121	-1
3.14285714285714	121	121	121	-1
2	1	122	122	-1
2	2	122	122	-1
3	3	122	122	-1
4	4	122	122	-1
5	5	122	122	-1
6	6	122	122	-1
4.66666666666667	7	122	122	-1
4	8	122	122	-1
4.5	9	122	122	-1
4	10	122	122	-1
3.66666666666667	11	122	122	-1
3.42857142857143	12	122	122	-1
3.25	13	122	122	-1
3.11111111111111	14	122	122	-1
3.33333333333333	15	122	122	-1
3.2	16	122	122	-1
3.09090909090909	17	122	122	-1
3.27272727272727	18	122	122	-1
3.16666666666667	19	122	122	-1
3.33333333333333	20	122	122	-1
3.5	21	122	122	-1
